"Version Date","Id","Area","Keyw","Element","Eng Name","L effm","Aperturem","Anglerad","K11/m^2","K21/m^3","Tiltrad","E1rad","E2rad","H1m","H2m","EnergyGeV","SumLm","X Coorm","Y Coorm","Z Coorm","X Anglerad","Y Anglerad","Z Anglerad","Rf Frequency (MHz)","Rf Amplitude (MeV)","Rf Phase (deg)","Rf Gradient (MeV/m)","Rf Power Fraction","Z Length (m)","Fringe Field Integral","Integrated Field BL (kG-m)","Field B (T)","Integrated Field Grad GL (kG)","Field Gradient G (T/m)","Xal Scale Name","Xal Scale Value","Xal Polarity","Magnet X Coor (m)","Magnet Y Coor (m)","Magnet Z Coor (m)","Magnet X Angle (rad)","Magnet Y Angle (rad)","Magnet Z Angle (rad)","Solenoid Strength KS (1/m)","Undulator Period Length (m)","Undulator Strength K","X Size (m)","Y Size (m)","Section","Dist From Section Start (m)","Xal Keyword","S Display"
"22-JAN-21","93","DL1","MARK","BEGDL1_1","","0","","","","","","","","","",".135","8.398441605","2024.791083","5.631786","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","7.420597305","MARK","2024.791083"
"22-JAN-21","91","L0","MARK","FLNGB2","","0","","","","","","","","","",".135","8.398441605","2024.791083","5.631786","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","7.420597305","MARK","2024.791083"
"22-JAN-21","98","DL1","BPM","BPM6","10_UM_RES","0","","","","","","","","","",".135","8.494048605","2024.8694","5.576948","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","7.516204305","BPM","2024.8694"
"22-JAN-21","97","DL1","QUAD","QE01","ETA",".108",".032","","-6.532677301","","0","","","","",".135","8.494048605","2024.8694","5.576948","0","0","0","-.610865","","","","","","","","","","-3.177056332796","2.941718826663","KG2T_GDL2G",".925925925926","1","","","","","","","","","","","","BXG TO BX01","7.516204305","QUAD","2024.8694"
"22-JAN-21","101","DL1","IMON","IM02","","0","","","","","","","","","",".135","8.624421605","2024.976195","5.50217","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","7.646577305","TORO","2024.976195"
"22-JAN-21","103","DL1","MARK","VV02","","0","","","","","","","","","",".135","8.746780605","2025.076426","5.431987","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","7.768936305","MARK","2025.076426"
"22-JAN-21","67","L0B","LCAV","CAVL015","CRYO","1.037744","","","","","","","","","",".03980559272","8.877227","-1.16744",".28","-.99","0","0","0","1300","17.226535858","0","16.59998598691","1","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","8.877227","BNCH","-1.16744000005"
"22-JAN-21","105","DL1","QUAD","QE02","ETA",".108",".032","","5.351055994","","0","","","","",".135","8.895561605","2025.1983","5.34665","0","0","0","-.610865","","","","","","","","","","2.602394936955","-2.409624941625","KG2T_GDL2G",".925925925926","-1","","","","","","","","","","","","BXG TO BX01","7.917717305","QUAD","2025.1983"
"22-JAN-21","68","L0B","INST","CSP01","","0","","","","","","","","","",".04213540272","9.017577","-1.02709",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","9.017577","INST","-1.02709"
"22-JAN-21","108","DL1","MARK","LHBEG","","0","","","","","","","","","",".135","9.076892055","2025.346837","5.242643","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","8.099047755","MARK","2025.346837"
"22-JAN-21","109","DL1","BEND","BXH1","5D3.9",".124761",".03","-7.546392261489","0","","0","0","-7.546392260916","","",".135","9.139136841","2025.398961","5.208641","0","0","0","-.545153","","","","","",".124400600331",".4","-.593098325687",".475387601644","0","0","KG2T_BDL2B",".801532530198","1","2025.400141","5.210327","0","0","0","-.610865","","","","","","BXG TO BX01","8.161292541","XBEND","2025.398961"
"22-JAN-21","112","DL1","BEND","BXH2","5D3.9",".124761",".03","7.546392261489","0","","0","7.546392260916","0","","",".135","9.405996462","2025.633786","5.081993","0","0","0","-.545153","","","","","",".124400600331",".4",".593098325687","-.475387601644","0","0","KG2T_BDL2B",".801532530198","-1","2025.632606","5.080307","0","0","0","-.610865","","","","","","BXG TO BX01","8.428152162","XBEND","2025.633786"
"22-JAN-21","115","DL1","PROF","OTRH1","OTR","0","","","","","","","","","",".135","9.528211448","2025.735035","5.013594","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","8.550367148","PROF","2025.735035"
"22-JAN-21","118","DL1","INST","HTRUND","","0","","","","","","","","","",".135","9.874251198","2026.018494","4.815113","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","8.896406898","INST","2026.018494"
"22-JAN-21","117","DL1","USEG","LH_UND","LHUND",".506264","","","","","","","","","",".135","9.874251198","2026.018494","4.815113","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","",".054","1.385239068724","","","BXG TO BX01","8.896406898","USEG","2026.018494"
"22-JAN-21","121","DL1","PROF","OTRH2","OTR","0","","","","","","","","","",".135","10.211401","2026.294671","4.621732","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","9.2335567","PROF","2026.294671"
"22-JAN-21","71","L0B","LCAV","CAVL016","CRYO","1.037743","","","","","","","","","",".057032128575","10.260826999",".21616",".28","-.99","0","0","0","1300","17.22653586","0","16.600001985077","1","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","10.260826999","BNCH",".21616"
"22-JAN-21","123","DL1","BEND","BXH3","5D3.9",".124761",".03","7.546392261489","0","","0","0","7.546392260916","","",".135","10.36147598","2026.416396","4.534004","0","0","0","-.676577","","","","","",".124400600331",".4",".593098325687","-.475387601644","0","0","KG2T_BDL2B",".801532530198","-1","2026.415216","4.532318","0","0","0","-.610865","","","","","","BXG TO BX01","9.38363168","XBEND","2026.416396"
"22-JAN-21","126","DL1","BEND","BXH4","5D3.9",".124761",".03","-7.546392261489","0","","0","-7.546392260916","0","","",".135","10.6283356","2026.615721","4.356657","0","0","0","-.676577","","","","","",".124400600331",".4","-.593098325687",".475387601644","0","0","KG2T_BDL2B",".801532530198","1","2026.616902","4.358342","0","0","0","-.610865","","","","","","BXG TO BX01","9.6504913","XBEND","2026.615721"
"22-JAN-21","128","DL1","MARK","LHEND","","0","","","","","","","","","",".135","10.69058039","2026.6655","4.319306","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","9.71273609","MARK","2026.6655"
"22-JAN-21","130","DL1","LCAV","TCAV0","TRANS_DEFL",".668024","","","","","","","","","",".135","11.14749289","2027.039781","4.057231","0","0","0","-.610865","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.16964859","BNCH","2027.0397805"
"22-JAN-21","131","DL1","XCOR","XC06","CLASS-1T","0","","","","","","","","","",".135","11.14749289","2027.039781","4.057231","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.16964859","XCOR","2027.039781"
"22-JAN-21","132","DL1","YCOR","YC06","CLASS-1T","0","","","","","","","","","",".135","11.14749289","2027.039781","4.057231","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.16964859","YCOR","2027.039781"
"22-JAN-21","135","DL1","QUAD","QE03","ETA",".108",".032","","6.053732882","","0","","","","",".135","11.57124419","2027.386897","3.814178","0","0","0","-.610865","","","","","","","","","","2.944129872582","-2.726046178317","KG2T_GDL2G",".925925925926","-1","","","","","","","","","","","","BXG TO BX01","10.59339989","QUAD","2027.386897"
"22-JAN-21","136","DL1","BPM","BPM8","10_UM_RES","0","","","","","","","","","",".135","11.57124419","2027.386897","3.814178","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.59339989","BPM","2027.386897"
"22-JAN-21","73","L0B","LCAV","CAVL017","CRYO","1.037743","","","","","","","","","",".074256614705","11.644427","1.59976",".28","-.99","0","0","0","1300","17.22653586","1.24999999992","16.600001985077","1","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","11.644427","BNCH","1.59976"
"22-JAN-21","140","DL1","XCOR","XC07","CLASS-1A","0","","","","","","","","","",".135","11.78714519","2027.563753","3.690342","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.80930089","XCOR","2027.563753"
"22-JAN-21","141","DL1","YCOR","YC07","CLASS-1A","0","","","","","","","","","",".135","11.78714519","2027.563753","3.690342","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.80930089","YCOR","2027.563753"
"22-JAN-21","143","DL1","QUAD","QE04","ETA",".108",".032","","-5.234073679","","0","","","","",".135","11.97764419","2027.719801","3.581076","0","0","0","-.610865","","","","","","","","","","-2.54550258064","2.356946833926","KG2T_GDL2G",".925925925926","1","","","","","","","","","","","","BXG TO BX01","10.99979989","QUAD","2027.719801"
"22-JAN-21","144","DL1","BPM","BPM9","25_UM_RES","0","","","","","","","","","",".135","11.97764419","2027.719801","3.581076","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","10.99979989","BPM","2027.719801"
"22-JAN-21","147","DL1","WIRE","WS01","SLOW","0","","","","","","","","","",".135","12.17533219","2027.881737","3.467687","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","11.19748789","WIRE","2027.881737"
"22-JAN-21","149","DL1","PROF","OTR1","OTR","0","","","","","","","","","",".135","12.32730019","2028.006222","3.380522","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","11.34945589","PROF","2028.006222"
"22-JAN-21","151","DL1","MARK","VV03","","0","","","","","","","","","",".135","12.43177019","2028.091799","3.3206","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","11.45392589","MARK","2028.091799"
"22-JAN-21","75","L0B","LCAV","CAVL018","CRYO","1.037743","","","","","","","","","",".091433916455","13.028027","2.98336",".28","-.99","0","0","0","1300","17.22653586","6.0000000012","16.600001985077","1","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","13.028027","BNCH","2.98336"
"22-JAN-21","77","L0B","BPM","CMB01","BUTTON-1","0","","","","","","","","","",".1","13.839417","3.79475",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","13.839417","BPM","3.79475"
"22-JAN-21","153","DL1","INST","RST1","","0","","","","","","","","","",".135","13.84125879","2029.246385","2.512151","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","12.86341449","INST","2029.246385"
"22-JAN-21","79","L0B","MARK","BEAM0","","0","","","","","","","","","",".1","13.958857","3.91419",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","13.958857","MARK","3.91419"
"22-JAN-21","155","DL1","WIRE","WS02","FAST","0","","","","","","","","","",".135","14.08906119","2029.449372","2.370017","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","13.11121689","WIRE","2029.449372"
"22-JAN-21","82","L0B","XCOR","XCM01","CRYO","0","","","","","","","","","",".1","14.103857","4.05919",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","14.103857","XCOR","4.05919"
"22-JAN-21","83","L0B","YCOR","YCM01","CRYO","0","","","","","","","","","",".1","14.103857","4.05919",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","14.103857","YCOR","4.05919"
"22-JAN-21","81","L0B","QUAD","QCM01","CRYO",".23",".0762","",".3782164821","","0","","","","",".1","14.103857","4.05919",".28","-.99","0","0","0","","","","","","","","","",".290162920434","-.126157791493","KG2T_GDL2G",".434782608696","-1","","","","","","","","","","","","CATHODE TO DIAG0","14.103857","QUAD","4.05919"
"22-JAN-21","157","DL1","MARK","MRK0","","0","","","","","","","","","",".135","14.16504519","2029.511615","2.326434","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","13.18720089","MARK","2029.511615"
"22-JAN-21","159","DL1","PROF","OTR2","OTR","0","","","","","","","","","",".135","14.24102919","2029.573857","2.282852","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","13.26318489","PROF","2029.573857"
"22-JAN-21","161","DL1","BPM","BPM10","25_UM_RES","0","","","","","","","","","",".135","14.40485989","2029.70806","2.188882","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","13.42701559","BPM","2029.70806"
"22-JAN-21","86","L0B","MARK","CM01END","","0","","","","","","","","","",".1","14.455717","4.41105",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","14.455717","MARK","4.41105"
"22-JAN-21","88","L0B","MARK","HOMCM.01","","0","","","","","","","","","",".1","14.621487","4.57682",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","14.621487","MARK","4.57682"
"22-JAN-21","90","L0B","MARK","ASTRA","","0","","","","","","","","","",".1","15","4.955333",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","15","MARK","4.955333"
"22-JAN-21","163","DL1","WIRE","WS03","FAST","0","","","","","","","","","",".135","16.00279019","2031.017007","1.272347","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","15.02494589","WIRE","2031.017007"
"22-JAN-21","165","DL1","PROF","OTR3","OTR","0","","","","","","","","","",".135","16.15475819","2031.141492","1.185182","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","15.17691389","PROF","2031.141492"
"22-JAN-21","92","L0B","MARK","FC1","","0","","","","","","","","","",".1","16.345867","6.3012",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","16.345867","MARK","6.3012"
"22-JAN-21","167","DL1","QUAD","QM01","ETA",".108",".032","","15.08299742","","0","","","","",".135","16.35956389","2031.309259","1.06771","0","0","0","-.610865","","","","","","","","","","7.335358883167","-6.791998965895","KG2T_GDL2G",".925925925926","-1","","","","","","","","","","","","BXG TO BX01","15.38171959","QUAD","2031.309259"
"22-JAN-21","168","DL1","BPM","BPM11","25_UM_RES","0","","","","","","","","","",".135","16.35956389","2031.309259","1.06771","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","15.38171959","BPM","2031.309259"
"22-JAN-21","94","L0B","MARK","BLF1","","0","","","","","","","","","",".1","16.434767","6.3901",".28","-.99","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","CATHODE TO DIAG0","16.434767","MARK","6.3901"
"22-JAN-21","171","DL1","XCOR","XC08","CLASS-1A","0","","","","","","","","","",".135","16.56143599","2031.474623",".951921","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","15.58359169","XCOR","2031.474623"
"22-JAN-21","172","DL1","YCOR","YC08","CLASS-1A","0","","","","","","","","","",".135","16.56143599","2031.474623",".951921","0","0","0","-.610865","","","","","","","","","","","","","","","","","","","","","","","","","","BXG TO BX01","15.58359169","YCOR","2031.474623"
